"LOAN","MORTDUE","VALUE","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC","Default","Loan_Reason"
"        5500","13864.136197"," 78861.01502","ProfExe","          22","           0","           0","55.558049044","           2","          13","31.375542416","No",""
"3544.5503812"," 10426.78331","       65054","Office","12.260217784","           0","           0","189.29531847","           0","          19","20.654128896","No","Home Improvement"
"627.57886626","       24700","4016.8441307","Other","           1","           0","           3","153.93333333","           3","          27","           .","Yes",""
"        5500","           .","4574.5654066","Other","           .","           .","           .","           .","           .","           .","           .","Yes","Home Improvement"
"        5500","       43486","       81600","","3.3860169572","           0","           0","216.13333333","           4","          30","           .","No",""
"        5500","20198.118251","       30000","Other","5.5941880111","           3","           2","       130.8","           3","          14","           .","Yes",""
"4543.2072333","           .","       13770","Mgr","           5","           0","           1","167.36666667","           1","           8","           .","Yes","Home Improvement"
"4266.4607948","82943.616865","      115374","ProfExe"," 2.690315367","           0","           0","187.02051879","           1","          27","27.646748505","No","Home Improvement"
"2704.2375578","       87438","93561.407387","ProfExe","           6","           0","           0","186.42441602","           1","          27","28.417530896","No","Home Improvement"
"726.16669569","       78059","       78179","","2.2141728398","           .","           .","           .","           .","           .","20.679313582","No",""
